"","hhid","bush","climber","HIB","bean_prod","bean_cons","bean_giveaway","bean_nextseason","bean_sold","bean_prod_hib1","bean_cons_hib1","bean_giveaway_hib1","bean_nextseason_hib1","bean_sold_hib1","bean_prod_hib2","bean_cons_hib2","bean_giveaway_hib2","bean_nextseason_hib2","bean_sold_hib2","bean_prod_hib3","bean_cons_hib3","bean_giveaway_hib3","bean_nextseason_hib3","bean_sold_hib3","bean_prod_hib4","bean_cons_hib4","bean_giveaway_hib4","bean_nextseason_hib4","bean_sold_hib4","bean_prod_hib5","bean_cons_hib5","bean_giveaway_hib5","bean_nextseason_hib5","bean_sold_hib5","bean_prod_hib6","bean_cons_hib6","bean_giveaway_hib6","bean_nextseason_hib6","bean_sold_hib6","bean_prod_hib7","bean_cons_hib7","bean_giveaway_hib7","bean_nextseason_hib7","bean_sold_hib7","bean_prod_hib8","bean_cons_hib8","bean_giveaway_hib8","bean_nextseason_hib8","bean_sold_hib8","bean_prod_hib9","bean_cons_hib9","bean_giveaway_hib9","bean_nextseason_hib9","bean_sold_hib9","bean_prod_hib10","bean_cons_hib10","bean_giveaway_hib10","bean_nextseason_hib10","bean_sold_hib10","area_hib_1","area_hib_2","area_hib_3","area_hib_4","area_hib_5","area_hib_6","area_hib_7","area_hib_8","area_hib_9","area_hib_10","area_hib_bush","area_hib_climbers","area_local_b","area_local_c","area_imp_b","area_imp_c","xx54","xx55","xx12.x","pure_hib","pure_hib_b","pure_hib_c","no_pure_hib_c","no_pure_local_b","no_pure_local_c","pure_i_b","pure_i_c","no_pure_i_c","no_pure_i_b","pure_local_b","pure_local_c","per_hib_bush","per_hib_climbers","bean_prod_local_c","bean_cons_local_c","bean_giveaway_local_c","bean_nextseason_local_c","bean_sold_local_c","bean_prod_imp_c","bean_cons_imp_c","bean_giveaway_imp_c","bean_nextseason_imp_c","bean_sold_imp_c","bean_prod_local_b","bean_cons_local_b","bean_giveaway_local_b","bean_nextseason_local_b","bean_sold_local_b","bean_prod_imp_b","bean_cons_imp_b","bean_giveaway_imp_b","bean_nextseason_imp_b","bean_sold_imp_b","xx15","xx16","xx18","xx19","xx20","xx21","a8","cohort_0_19_65.x","cohort_20_64.x","cohort_0_5","women_12_49","dependency_ratio","T_REF_BULK_DENSITY","T_OC","T_PH_H2O","T_CEC_CLAY","T_CEC_SOIL","T_BS","T_TEB","T_CACO3","T_CASO4","T_ESP","T_ECE","T_ECE.1","quartile_tt_comm_ps","quartile_tt_clinics","quartile_tt_comm_ss","quartile_tt_service","quartile_a_20k","quartile_a_50k","quartile_a_100k","quartile_a_250k","quartile_a_rainfall","quartile_fz","no_agr_wage_labor_hh","hh_education_mean","hhead_age","years_farm_exp","l6","b1","k1b","ncrops","plot_slope","IDZAC","gps2","gps3","c1","c3","cor_xx3","cor2_xx3","cor_xx54","xx1","xx3","xx2","xx5","xx6","xx7","xx10","xx11","xx12.y","wy_yield_plot","ave_yield_plot","share_area_imp_var","tt_25000","tt_50000","tt_100000","dem","tt_clinics","tt_service","tt_comm_ss","tt_comm_ps","pop_den","t_mean","dsi_01_11_median","cwi_norm","yield_gap","relative_yield","a_rainfall","ea_pop_hh","ea_female_hh","male_hhh","males_hh","female_hhh","females_hh","agr_wage_labor_hh","mar_status_nm_hh","mar_status_mm_hh","mar_status_mp_hh","ltrcy_no_read_write_hh","ltrcy_read_only_hh","ltrcy_read_write_hh","beans_high_rwf_kg_2015b","beans_low_rwf_kg_2015b","beans_year_high_rwfperkg","beans_year_low_rwfperkg","maize_high_rwf_kg_2015b","maize_low_rwf_kg_2015b","maize_year_high_rwfperkg","maize_year_low_rwfperkg","sorghum_low_rwf_kg_2015b","sorghum_year_high_rwfperkg","sorghum_year_low_rwfperkg","sorghum_high_rwf_kg_2015b","sp_low_rwf_kg_2015b","sp_year_high_rwfperkg","sp_year_low_rwfperkg","sp_high_rwf_kg_2015b","cassava_low_rwf_kg_2015b","cassava_year_high_rwfperkg","cassava_year_low_rwfperkg","crop1_banana","crop2_cassava","crop2_maize","crop2_sp","crop2_sorghum","crop3_cassava","crop3_sorghum","a1.x","n_people_hh","n_varieties","d11","d13","d14","d15","d16","d17","d18","d19","d22","c4_1","c4_2","c4_3","c4_4","c4_5","c4_6","c4_7","bean_area","i_l_b_area","area_irrigated_land","area_manure_land","area_compost_land","area_fertilizer_land","area_pesticide_land","area_no_title","area_own_title","area_renting","area_share_croping","cor_c","yield_pure_i_b","yield_pure_i_c","yield_pure_local_b","yield_pure_local_c","yield_pure_hib_b","yield_pure_hib_c","d","d8","d10","d12","weighted_slope","mixed","ratio_imp_var_to_bean_area","ratio_beans_ns_to_bean_prod","log_wy_yield_hh","hh_bean_yield","log_hh_bean_yield_kg_ha","HIB_adoption","improved_adoption","improved","local","p_l_b_c","p_i_b_c","p_hib_b_c","p_hib_b","p_hib_c","full_hib_b","full_hib_c","full_local_b","full_local_c","perc_no_title","perc_own_title","perc_renting","perc_share_croping","hhead_age_sqrd","perc_irrigated_land","perc_pesticide_land","perc_compost_land","perc_manure_land","reg_1","reg_2","reg_3","reg_4","hhid_1","land_labor_ratio_cor","value_bean_prod","n_varieties_cor","e21_to_whom_and_where_beans_were_sold"
"1333",79370403030003,1,1,1,0.034999999999,0.033999999999,0,0.001,0,0.009999999999,0.009999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,450,0,0,0,0,500,3000,0,0,1,1,0,0,0,0,0,1,0,0,0,0,100,0,0,0,0,0,0,0.025,0.024,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,2,20,1.35,1.57,4.8,18,10,5,0.5,0,0,0,0,0,2,6,8,7,4,4,4,8,10,4.5,3,4.5,50,1.66666666666667,4,6,0,1,30,3,-2.23532,29.24514,1250,1750,36.11111111,36.11111111,5895.38543140028,1.5,36.11111111,100,1,98,0,10000,15,0,36.11111111,36.11111111,100,108,188,188,1739,264,211,311,0,446,239.1666667,0.0435456,0.446179764,-32.61111111,9.95370370333333,1413,3,2,1,3,0,3,3,1,2,0,1,1,1,364.5187988,528.5256958,386.1640625,556.2193604,186.8541718,270.3122253,187.6720886,294.4468689,444.301178,330.0582275,454.4304199,340.1096497,142.8001251,83.3861847,138.0474396,78.6334991,195.8618927,128.2880707,192.7586975,0,0,0,0,0,0,0,3,6,2,2,0,2,0,0,1,1,1,0,6,0,0,0,0,0,0,950,95000,0,950,950,950,0,0,950,0,0,950,0,25,0,0,11.11111111,0,100,5,100,6,30,2,100,0.0285714285722449,3.61391641561054,368.421052621053,5.90922644884244,1,1,0,0,0,0,0,1,0,1,0,0,0,0,100,0,0,2500,0,0,100,100,0,0,1,0,"79370403030003",316.666666666667,15628.2786550535,2,0
"1334",79371003050005,0,1,1,0.049999999998,0.04099999999836,0.00599999999976,0.00299999999988,0,0,0,0,0,0,0.049999999998,0.04099999999836,0.00599999999976,0.00299999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,600,0,0,0,0,2000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,4,6,1.35,1.57,4.8,18,10,5,0.5,0,0,0,0,0,5,9,9,5,7,8,8,9,10,5,2,4.125,51,3.75,1,8,0,1,5,5,-2.33419,29.21016,2400,5900,83.33333333,83.33333333,4681.03448281035,2,83.33333333,100,1,82,12,25000,25,0,83.33333333,83.33333333,100,289,336,336,1949,412,122,459,122,168,230.1666667,-0.0891484,0.56142004,-79.33333333,20.8333333325,1448,6,4,1,3,0,5,2,4,2,0,1,0,0,346.7853394,539.4967041,372.498291,520.4229126,169.7845001,260.8395386,170.0592194,270.7337646,444.3093262,330.8858643,454.7280579,340.5414734,125.733017,85.7219315,119.8409195,79.829834,198.5571747,129.5490112,193.5417023,0,0,0,0,0,0,0,3,8,1,1,1,4,0,0,1,1,1,0,3,0,0,0,0,0,0,600,60000,0,600,600,600,0,0,600,0,0,600,0,0,0,0,0,83.33333333,100,6,100,10,5,1,100,0.06,4.43477720001988,833.3333333,6.72543372214818,1,1,0,0,0,0,0,0,1,0,1,0,0,0,100,0,0,2601,0,0,100,100,0,0,1,0,"79371003050005",100,22157.0510866137,1,0
"1335",79371003050007,0,1,0,0.045,0.0432,0,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.045,0.0432,0,0.0018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,1.35,1.57,4.8,18,10,5,0.5,0,0,0,0,0,5,7,8,5,6,6,6,8,9,8,1,1.5,77,25,4,2,0,2,22.5,5,-2.33237,29.20624,4000,1570,60,60,7536.98113189585,2,60,100,0,96,0,15000,22.5,0,60,60,0,185,232,232,1660,308,113,355,113,180,231.4166667,-0.0973705,0.164442494,-56,15,1402,0,0,0,0,1,2,1,0,0,0,1,0,0,346.7853394,539.4967041,372.498291,520.4229126,169.7845001,260.8395386,170.0592194,270.7337646,444.3093262,330.8858643,454.7280579,340.5414734,125.733017,85.7219315,119.8409195,79.829834,198.5571747,129.5490112,193.5417023,0,1,0,0,0,0,0,3,2,1,1,0,2,0,0,0,1,1,0,3,8,0,0,0,0,0,750,75000,0,1500,1500,0,0,0,1500,0,0,1500,0,0,0,60,0,0,50,2,100,2,22.5,1,100,0.04,4.11087386417331,600,6.39692965521615,0,0,0,1,0,0,0,0,0,0,0,0,1,0,100,0,0,5929,0,0,100,100,0,0,1,0,"79371003050007",0,19941.34597875,1,0
"1336",79371303030010,1,1,0,0.095,0.0421,0.0177,0.0352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,625,0,25000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.07,0.0301,0.0147,0.0252,0,0,0,0,0,0,0,0,0,0,0,0.025,0.012,0.003,0.01,0,0,0,0,0,0,0,3,2,3,0,2,6.66666666666667,1.31,3.91,4.3,20,18,17,3.1,0,0,1,0,0,6,3,9,3,10,9,9,9,10,7.5,1,3.6,61,9,4,5,0,1,22.5,5,-2.39765,29.14337,12625,12625,34,34,8768.49056594792,1.5,34,100,0.5,45.5,16.5,11000,3.5833333335,0,34,34,50,300,336,336,1897,167,44,459,167,381,231.3333333,0.0638838,0.810142734,-30.5,10.1666666666667,1532,4,3,1,1,0,4,1,2,2,0,3,0,0,315.7992554,479.0769958,352.9485168,469.9415894,156.7401428,264.8491821,164.8253632,272.9344177,450.2183838,340.6112671,460.6122742,340.6112671,122.2105331,77.7696915,110.6974258,74.1446686,231.8556061,160.9801483,226.3397827,0,0,0,0,0,0,0,3,5,2,2,0,4,0,1,1,1,1,0,6,0,0,0,0,0,0,3125,312500,0,3125,3125,3125,0,0,3125,0,0,3125,20,0,0,14,0,0,100,6,50,32.5,22.5,2,100,0.370526315789474,3.55534806148941,304,5.71702770140622,0,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3721,0,0,100,100,0,0,1,0,"79371303030010",781.25,37756.621932,2,0
"1337",79431105010027,0,1,1,0.117499999995,0.0687499999965,0,0.0487499999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049999999995,0.0349999999965,0,0.0149999999985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,30,0,720,0,0,31000,12000,0,0,0,0,1,0,1,0,0,0,0,0,1,0,20,0.0675,0.03375,0,0.03375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,2,10,1.33,10.07,6.2,125,67,91,61,0,0,0,0,0,2,3,2,2,1,3,3,2,9,3,3,1.5,55,8.33333333333333,4,6,0,1,22.5,4,-1.56956,29.62463,750,750,211.1111111,211.1111111,8911.09701582699,2,211.1111111,66.6666666666667,0.333333333333333,56.6666666666667,0,11333.3333333333,4.66666666666667,0,194.44444444,211.1111111,6.66666666666667,14,120,152,1643,169,0,47,34,614,243.5,-0.1476854,0.417776509,-207.1111111,52.777777775,1350,3,2,1,3,0,3,3,1,2,0,3,0,0,310.4741821,490.4317017,300.5158691,492.8837891,136.7910156,233.0868378,118.5005493,241.6424561,419.4724121,297.4241638,426.0006104,301.8945923,119.4179535,60.7705231,133.8334045,65.2181778,129.9090729,80.9915848,157.9942017,0,0,0,0,0,0,0,4,6,5,3,0,4,0,0,0,1,1,0,6,0,0,0,0,0,0,750,67500,0,750,750,0,0,0,150,600,0,750,0,0,0,25,0,0,100,2,50,15,22.5,1,90,0.414893617026166,5.2752761673786,1566.6666666,7.35670549898749,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,3025,0,0,100,100,0,0,0,1,"79431105010027",250,47053.2206712477,5,0
"1338",79431301020005,0,1,1,0.045,0.042,0,0.003,0,0,0,0,0,0,0.015,0.012,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,200,0,0,0,200,6000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,100,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,3,3,2,2,1,2,2,2,9,3,0,6,90,40,4,2,0,1,5,6,-1.55585,29.69952,1150,1150,112.5,112.5,4193.25842696629,2,112.5,100,1,90,0,13500,8.3333333335,0,112.5,112.5,100,35,141,141,1712,175,27,62,62,2178,240,-0.0414704,0.250171278,-108.5,28.125,1302,1,1,0,0,1,2,0,1,0,0,0,0,0,309.1729126,475.0559998,300.0858765,483.0299072,129.7957916,225.3233795,114.5464859,233.285614,420.9167175,309.2562866,431.2816772,312.8426514,194.2063293,108.4709015,207.1319885,112.2178497,128.9630737,86.5491562,153.4417877,0,0,0,0,0,0,0,4,2,2,2,0,8,0,1,1,0,0,1,6,0,0,0,0,0,0,400,40000,0,0,0,400,400,400,0,0,0,400,0,75,0,0,0,37.5,100,4,100,5,5,1,100,0.0666666666666667,4.73180283692146,1125,7.02553831463852,1,1,0,0,0,0,0,0,1,0,1,0,0,100,0,0,0,8100,0,100,0,0,0,0,0,1,"79431301020005",400,17645.150529,2,0
"1339",79431301020024,0,1,0,0.0562699136906484,0.0329943378566568,0.00442969050591632,0.0188458853280752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998,0,0,19000,7525,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0562699136906484,0.0329943378566568,0.00442969050591632,0.0188458853280752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,1,5,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,5,4,4,3,2,2,2,3,8,3,1,4,28,7.66666666666667,4,3,0,1,23.75,6,-1.55199,29.70295,0,998,64.9474671361895,64.9474671361895,7230.84677419355,2,219.791666675,100,0,48.5,5.5,9500,4.40476190475,0,64.9474671361895,64.9474671361895,0,74,180,180,1900,215,30,102,102,541,239.5,-0.0342428,0.600387248,-60.9474671361895,16.2368667840474,1272,2,1,1,1,0,2,1,0,2,0,0,0,0,310.0299072,460.2735901,299.8695374,480.961731,125.1230927,216.7074585,110.3060684,225.6314392,423.5945435,314.1889038,442.2234497,314.1889038,201.6804352,114.0146866,216.1177216,115.2978439,128.8568115,86.4831161,153.5037994,0,0,0,0,0,0,0,4,3,4,4,1,7,0,0,0,1,1,1,12,0,0,0,0,0,0,998,99800,0,998,998,0,998,450,548,0,0,998,0,0,0,64.9474671361895,0,0,100,4,0,67.5,28.7975951903808,1,100,0.334919392833674,4.18885847260608,563.826790487459,6.33474709526562,0,0,0,1,0,0,0,0,0,0,0,0,1,45.0901803607214,54.9098196392786,0,0,784,0,100,100,100,0,0,0,1,"79431301020024",499,21672.4556543378,4,0
"1340",79431301020028,0,1,0,0.432936947799827,0.303055864729599,0.0216468467551314,0.108234236315097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284.0000489204,0,0,54000,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.432936947799827,0.303055864729599,0.0216468467551314,0.108234236315097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,10,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,4,4,3,2,1,2,2,3,9,4.66666666666667,2,4.5,43,5,0,6,0,1.33333333333333,9.5,6,-1.55554,29.69993,2500,2228,159.980872731586,159.980872731586,9000,2,345.60646505,50.000001905,0,70,5,15000,5.5,0,159.980878043524,159.980872731586,0,62,168,168,1755,203,0,90,90,2178,239.6666667,-0.0413039,0.645090021,-155.980872731586,39.9952181828965,1299,4,2,1,3,0,3,2,2,2,0,1,0,0,309.1729126,475.0559998,300.0858765,483.0299072,129.7957916,225.3233795,114.5464859,233.285614,420.9167175,309.2562866,431.2816772,312.8426514,194.2063293,108.4709015,207.1319885,112.2178497,128.9630737,86.5491562,153.4417877,1,0,0,0,0,0,0,4,6,12,6,1,9,0,1,1,1,0,1,8,3,0,0,0,0,0,1284,64200.00244602,0,1728,0,150,840,0,1728,0,0,1728,0,0,0,0,0,0,83.3333333333333,4,20,26.6666666666667,9.5,1,50.000001905,0.249999998533597,5.08128558801476,3371.78308255317,8.1231969880351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,1849,0,48.6111111111111,0,100,0,0,0,1,"79431301020028",432,169760.835855417,2,0
"1341",79511101030015,1,0,2,0.1150000000104,0.08495000000832,0,0,0.03005000000208,0.1000000000104,0.08000000000832,0,0,0.02000000000208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,2100,0,156.25,0,0,0,41000,13500,30000,2,2,0,0,0,0,0,0,0,0,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0.015,0.00495,0,0,0.01005,0,0,0,0,0,1,2,0,0,0,0,5,3,2,1,2,15,1.3,3.21,5.2,40,23,41,9.6,0,0,0,0,0,3,1,1,3,4,2,2,1,2,5.66666666666667,2,1.8,36,4,4,5,0,1.33333333333333,5,9,-1.98558,30.34909,0,2725,120.18342152,120.18342152,6582.45614035088,1,120.18342152,100,0.666666666666667,64.3333333333333,0,5500,2.851851852,10000,120.18342152,120.18342152,66.6666666666667,32,85,85,1394,45,32,45,45,214,257.1666667,-0.0418076,0.378568433,-117.18342152,40.0611405066667,898,3,1,0,3,1,2,2,1,2,0,2,0,0,320.0278015,427.5513916,321.2459106,478.7341003,108.7699585,180.9614868,125.000618,189.5232697,287.4066162,211.9585266,309.4591064,214.9248047,121.475914,96.4742126,128.2702332,84.7420959,211.8065186,138.5640869,218.6208496,1,0,0,0,0,0,0,5,5,3,3,1,12,0,0,1,1,1,0,8,3,0,0,0,0,0,2256.25,225625,0,2725,2725,2725,0,0,2725,0,0,2725,0,0,32,0,88.18342152,0,75,3,0,4.66666666666667,5,1,100,0,4.79730527814052,509.69529090482,6.23381307834868,1,1,0,0,0,0,0,1,0,1,0,0,0,0,100,0,0,1296,0,0,100,100,0,0,0,0,"79511101030015",908.333333333333,42985.8036071374,3,3
"1342",79520407020022,1,0,0,0.2000000000025,0.080000000001,0,0.0400000000005,0.080000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,0,0,26000,10400,40000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2000000000025,0.080000000001,0,0.0400000000005,0.080000000001,0,0,0,0,0,1,0,0,0,0,0,5,7,2,1,4,35,1.42,0.73,6.1,18,6,78,4.7,0,0,0,0,0,8,8,8,8,9,9,9,8,1,10,5,2,46,4.44444444444444,4,9,0,2,5,10,-1.4779,30.32445,5100,8100,88.88888889,88.88888889,12093.4579439252,1,88.88888889,100,0,40,0,600.0000238,7.692307692,40000,88.88888889,88.88888889,0,327,417,417,1459,345,279,345,279,897,267.1666667,0.3243237,0.374783241,-85.88888889,29.62962963,886,4,2,1,4,0,5,5,2,2,0,2,0,0,235.8505096,384.2044067,222.5443726,493.6082458,112.4745026,187.3088837,112.4745026,233.4061584,350.3146362,218.4208374,391.6220093,248.1932373,125.1413116,81.3693085,137.1674805,75.5425644,228.1424866,140.4359283,232.9169312,0,0,1,0,0,0,0,5,9,1,1,0,4,0,0,0,0,0,0,3,21,0,0,0,0,0,2250,225000,0,0,0,0,0,0,0,3000,0,3000,0,0,88.88888889,0,0,0,75,2,0,40,5,1,100,0.2,4.49857433973463,888.8888889,6.78997224333825,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,2116,0,0,0,0,0,0,0,0,"79520407020022",750,62005.4916307751,1,1
"1343",79520407020039,1,0,1,0.0166339288869,0.01330714310952,0,0,0.00166339288869,0.0100625001906,0.00805000015248,0,0,0.00100625001906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.304342634,0,0,0,0,0,0,0,0,0,271.304342634,0,118.695649917,0,0,0,5000,2250,20000,0,0,0,0,1,0,0,0,0,0,0,0,69.56521606,0,0,0,0,0,0,0,0,0,0,0,0.0065714286963,0.00525714295704,0,0,0.00065714286963,0,0,0,0,0,2,0,0,0,0,0,5,0,2,0,1,0,1.42,0.73,6.1,18,6,78,4.7,0,0,0,0,0,8,8,8,8,9,9,9,8,1,5,0,1.5,26,10.5,4,2,0,2,9.5,10,-1.48056,30.3244,-99,600,21.325549855,21.325549855,7546.72897196262,1,21.325549855,49.999999045,0.5,80,0,240.00000955,1.6666666665,10000,23.0769230733451,21.325549855,34.78260803,327,417,417,1459,345,279,345,279,897,267.1666667,0.3138059,0.315387276,-18.325549855,7.10851661833333,887,2,1,1,1,0,1,0,0,1,1,2,0,0,235.8505096,384.2044067,222.5443726,493.6082458,112.4745026,187.3088837,112.4745026,233.4061584,350.3146362,218.4208374,391.6220093,248.1932373,125.1413116,81.3693085,137.1674805,75.5425644,228.1424866,140.4359283,232.9169312,0,1,0,0,0,0,0,5,2,4,2,1,3,0,0,0,1,1,0,3,8,0,0,0,0,0,390,19499.99962755,0,600,600,0,0,600,0,0,0,600,0,0,0,0,0,0,65,1,0,20,9.5,1,49.999999045,0,3.18125383293001,426.5109971,6.05563815112452,1,1,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,676,0,0,100,100,0,0,0,0,"79520407020039",300,5156.97469185347,4,2
"1344",79520408010003,1,0,1,0.000118299435280578,1.16105407243195e-05,0,1.03214065444068e-05,9.63674880118517e-05,2.19402803738318e-06,0,0,2.19402803738318e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218.90450238946,0,0,0,0,0,0,0,0,0,1218.90450238946,0,2139.15432297337,0,502.548214285714,0,126000,3000,500000,0,0,0,0,1,0,1,0,0,0,1,0,55.55555725,0,0,0,0,0,0,0,0,0,0,0,0.000116105407243195,1.16105407243195e-05,0,8.12737850702364e-06,9.63674880118517e-05,0,0,0,0,0,0,0,0,0,0,0,5,4,5,1,3,8,1.42,0.73,6.1,18,6,78,4.7,0,0,0,0,0,10,9,9,10,10,9,9,9,2,9,3,5.33333333333333,49,3.88888888888889,4,9,0,1.5,7.25,10,-1.48162,30.29588,1.48e+08,1.78e+08,0.01483333275,0.01483333275,8890.1500245942,1,0.01483333275,75.0000009525,0.5,17.5,0,26250,3.75,125000,0.0138194443218055,0.01483333275,38.8888893125,457,547,547,1463,476,409,476,409,192,266.0833333,0.2596044,0.733776779,2.98516666725,0.00494444425,897,6,3,1,3,0,6,3,4,2,0,2,1,1,255.8152924,386.2855225,247.1957092,487.4924011,117.7912903,189.451416,117.7912903,235.169632,321.5588989,202.2513123,357.9637451,227.6716919,117.609024,79.9242172,131.8802032,75.0284882,220.5830688,130.7843933,228.9281158,1,0,1,0,0,0,0,5,9,6,4,1,10,0,1,1,0,1,0,8,24,0,0,0,0,0,3879.45033587119,268821.942761022,0,0,4896.82752351474,2363.61852029931,0,2533.20900321543,4876.35959172788,0,0,7409.56859494331,0,0,0.00694444433333333,0,0,0,53.3333333333333,4,0,5.33333333333333,7.3233746645947,1,69.2938224457649,0.0872481472115814,0.0137248265149208,0.304938651196863,-1.18764466622366,1,1,0,0,0,0,0,0,0,0,0,0,0,34.1883467405138,65.8116532594862,0,0,2401,0,0,66.0878897437645,0,0,0,0,0,"79520408010003",1234.92809915722,37.9800818979345,6,0
